id,state,year,quarter,transaction_type,transaction_count,transaction_amount
3107,manipur,2019,3,Merchant payments,17683,20490224.443041254
3108,manipur,2019,3,Financial Services,358,367865.7884662621
3109,manipur,2019,3,Others,1945,2723638.649764262
3110,manipur,2019,4,Recharge & bill payments,212136,44202546.57396081
3111,manipur,2019,4,Peer-to-peer payments,211927,1123258478.445069
3112,manipur,2019,4,Merchant payments,23094,30486780.446382143
3113,manipur,2019,4,Financial Services,548,240641.7657683481
3114,manipur,2019,4,Others,1639,2709234.857456133
3115,manipur,2020,1,Peer-to-peer payments,451733,2458093401.740467
3116,manipur,2020,1,Recharge & bill payments,285234,62688260.379548095
3117,manipur,2020,1,Merchant payments,78067,74202067.0664826
3118,manipur,2020,1,Financial Services,622,354184.4660589617
3119,manipur,2020,1,Others,3145,3252467.2243867153
3120,manipur,2020,2,Peer-to-peer payments,533206,2980242535.075443
3121,manipur,2020,2,Recharge & bill payments,450830,107589094.29890464
3122,manipur,2020,2,Merchant payments,92110,106540409.29886684
3123,manipur,2020,2,Financial Services,1676,1457570.8004862315
3124,manipur,2020,2,Others,5246,3106603.331810386
3125,manipur,2020,3,Peer-to-peer payments,774786,4301284799.331292
3126,manipur,2020,3,Recharge & bill payments,464659,113190539.14969069
3127,manipur,2020,3,Merchant payments,170653,195132026.6311202
3128,manipur,2020,3,Financial Services,1878,1593035.944066228
3129,manipur,2020,3,Others,8192,4775719.8143366445
3130,manipur,2020,4,Peer-to-peer payments,892853,5172499337.530437
3131,manipur,2020,4,Recharge & bill payments,436450,114202616.34869762
3132,manipur,2020,4,Merchant payments,289050,307902115.38207734
3133,manipur,2020,4,Financial Services,1806,2448402.9142817147
3134,manipur,2020,4,Others,7693,5172086.283260544
3135,manipur,2021,1,Peer-to-peer payments,1117829,6402367883.667423
3136,manipur,2021,1,Recharge & bill payments,796590,223955812.58644393
3137,manipur,2021,1,Merchant payments,377280,433297594.1352152
3138,manipur,2021,1,Financial Services,3398,4385333.1754908115
3139,manipur,2021,1,Others,8438,6280890.914669826
3140,manipur,2021,2,Peer-to-peer payments,1372821,7041837917.785187
3141,manipur,2021,2,Recharge & bill payments,1187952,305103750.5728581
3142,manipur,2021,2,Merchant payments,510734,531484849.4914169
3143,manipur,2021,2,Financial Services,4165,4256098.232237183
3144,manipur,2021,2,Others,10603,7145346.314942012
3145,manipur,2021,3,Peer-to-peer payments,1819423,9134806594.52819
3146,manipur,2021,3,Recharge & bill payments,1368584,367664440.53237265
3147,manipur,2021,3,Merchant payments,735707,889317377.086526
3148,manipur,2021,3,Financial Services,3460,5625517.975461649
3149,manipur,2021,3,Others,14222,9447098.78230339
3150,manipur,2021,4,Peer-to-peer payments,2199970,10998828287.529043
3151,manipur,2021,4,Recharge & bill payments,1451488,412791673.8037664
3152,manipur,2021,4,Merchant payments,1013985,1229517397.4561875
3153,manipur,2021,4,Financial Services,4671,5941100.580610943
3154,manipur,2021,4,Others,17325,11393578.842227157
3155,manipur,2022,1,Peer-to-peer payments,2517626,12169368063.4095
3156,manipur,2022,1,Recharge & bill payments,1528476,469035958.34841275
3157,manipur,2022,1,Merchant payments,1247205,1489604137.2090888
3158,manipur,2022,1,Financial Services,4878,6057615.527015026
3159,manipur,2022,1,Others,15494,10435303.87979853
3160,manipur,2022,2,Peer-to-peer payments,2843426,12704512238.809605
3161,manipur,2022,2,Merchant payments,1709547,1757831052.0706987
3162,manipur,2022,2,Recharge & bill payments,1533778,448637966.718931
3163,manipur,2022,2,Financial Services,4069,4753628.558008127
3164,manipur,2022,2,Others,14812,7175748.992065379
3165,manipur,2022,3,Peer-to-peer payments,3127266,12927705072.13747
3166,manipur,2022,3,Merchant payments,1829741,2010460357.0881667
3167,manipur,2022,3,Recharge & bill payments,1379911,432182393.84038734
3168,manipur,2022,3,Financial Services,4524,4671353.405444902
3169,manipur,2022,3,Others,11300,6411090.828254536
3170,manipur,2022,4,Peer-to-peer payments,3259645,13133729481.472115
3171,manipur,2022,4,Merchant payments,1828984,2074698993.4220653
3172,manipur,2022,4,Recharge & bill payments,1325391,406031254.0798015
3173,manipur,2022,4,Financial Services,4691,5754919.963910458
3174,manipur,2022,4,Others,9959,5742049.403589871
3175,manipur,2023,1,Peer-to-peer payments,1703742,7281781083.0
3176,manipur,2023,1,Merchant payments,933135,1083073192.0
3177,manipur,2023,1,Recharge & bill payments,613398,214427498.0
3178,manipur,2023,1,Financial Services,3529,3178295.0
3179,manipur,2023,1,Others,4579,3104024.0
3180,manipur,2023,2,Peer-to-peer payments,812842,3763543566.0
3181,manipur,2023,2,Merchant payments,499534,569980400.0
3182,manipur,2023,2,Recharge & bill payments,290239,127777535.0
3183,manipur,2023,2,Financial Services,1849,1430976.0
3184,manipur,2023,2,Others,1807,1144176.0
3185,manipur,2023,3,Peer-to-peer payments,450548,3054677807.0
3186,manipur,2023,3,Merchant payments,222132,418107590.0
3187,manipur,2023,3,Recharge & bill payments,189582,131240898.0
3188,manipur,2023,3,Financial Services,2290,3551704.0
3189,manipur,2023,3,Others,926,708602.0
3190,manipur,2023,4,Peer-to-peer payments,1098359,5690075337.0
3191,manipur,2023,4,Merchant payments,638811,893960176.0
3192,manipur,2023,4,Recharge & bill payments,368865,209606825.0
3193,manipur,2023,4,Financial Services,4438,5093670.0
3194,manipur,2023,4,Others,2727,1589290.0
3195,manipur,2024,1,Peer-to-peer payments,1925478,7502533003.0
3196,manipur,2024,1,Merchant payments,1303360,1446015880.0
3197,manipur,2024,1,Recharge & bill payments,607751,282103846.0
3198,manipur,2024,1,Financial Services,4717,9906854.0
3199,manipur,2024,1,Others,4258,2413740.0
3200,manipur,2024,2,Peer-to-peer payments,2518131,8860962120.0
3201,manipur,2024,2,Merchant payments,1895872,1727175316.0
3202,manipur,2024,2,Recharge & bill payments,640058,297356354.0
3203,manipur,2024,2,Financial Services,5784,9375969.0
3204,manipur,2024,2,Others,3479,3131034.0
3205,manipur,2024,3,Peer-to-peer payments,2964825,9398509217.0
3206,manipur,2024,3,Merchant payments,2085364,1932267978.0
3207,manipur,2024,3,Recharge & bill payments,637582,324563249.0
3208,manipur,2024,3,Financial Services,9458,12782236.0
3209,manipur,2024,3,Others,2867,3394151.0
3210,manipur,2024,4,Peer-to-peer payments,3016585,9734628510.0
3211,manipur,2024,4,Merchant payments,2146946,1983154393.0
3212,manipur,2024,4,Recharge & bill payments,562071,321860417.0
3213,manipur,2024,4,Financial Services,22114,18353627.0
3214,manipur,2024,4,Others,2707,3711609.0
3215,meghalaya,2018,1,Recharge & bill payments,31857,6028476.149090356
3216,meghalaya,2018,1,Peer-to-peer payments,13274,55943496.515886314
3217,meghalaya,2018,1,Merchant payments,1605,2395888.4397623385
3218,meghalaya,2018,1,Financial Services,532,144318.2545571151
3219,meghalaya,2018,1,Others,2303,1738080.43060439
3220,meghalaya,2018,2,Recharge & bill payments,42625,9657896.164724296
3221,meghalaya,2018,2,Peer-to-peer payments,19894,101140464.66239843
3222,meghalaya,2018,2,Merchant payments,2929,3663446.436220131
3223,meghalaya,2018,2,Financial Services,592,580648.3434132106
3224,meghalaya,2018,2,Others,1817,1962212.2350756058
3225,meghalaya,2018,3,Recharge & bill payments,60625,14231601.453371253
3226,meghalaya,2018,3,Peer-to-peer payments,40832,187460582.05754715
3227,meghalaya,2018,3,Merchant payments,5802,5458930.689379572
3228,meghalaya,2018,3,Financial Services,748,552674.5783359876
3229,meghalaya,2018,3,Others,2283,2149872.755760235
3230,meghalaya,2018,4,Recharge & bill payments,82962,18100891.637344178
3231,meghalaya,2018,4,Peer-to-peer payments,58952,301941442.7059927
3232,meghalaya,2018,4,Merchant payments,15768,14434314.193342488
3233,meghalaya,2018,4,Financial Services,763,190875.18848979956
3234,meghalaya,2018,4,Others,2687,2918155.2795046642
3235,meghalaya,2019,1,Recharge & bill payments,98817,23006751.795504905
3236,meghalaya,2019,1,Peer-to-peer payments,90694,358932132.1046898
3237,meghalaya,2019,1,Merchant payments,16073,14297275.230527855
3238,meghalaya,2019,1,Financial Services,659,62335.064750311045
3239,meghalaya,2019,1,Others,2498,2738667.957962149
3240,meghalaya,2019,2,Recharge & bill payments,108812,27248605.429233357
3241,meghalaya,2019,2,Peer-to-peer payments,97407,446537199.17356837
3242,meghalaya,2019,2,Merchant payments,22588,15600927.006629137
3243,meghalaya,2019,2,Financial Services,460,106800.75308155928
3244,meghalaya,2019,2,Others,3019,3437756.744766518
3245,meghalaya,2019,3,Recharge & bill payments,155949,38916251.42165714
3246,meghalaya,2019,3,Peer-to-peer payments,116168,546221812.6889315
3247,meghalaya,2019,3,Merchant payments,31201,23461321.889810227
3248,meghalaya,2019,3,Financial Services,421,584192.9488108774
3249,meghalaya,2019,3,Others,2811,3035023.204323471
3250,meghalaya,2019,4,Recharge & bill payments,175084,43611775.02621875
3251,meghalaya,2019,4,Peer-to-peer payments,163734,670870023.4297696
3252,meghalaya,2019,4,Merchant payments,24430,25344714.50557894
3253,meghalaya,2019,4,Financial Services,382,124511.63613216748
3254,meghalaya,2019,4,Others,2351,2485447.192519395
3255,meghalaya,2020,1,Recharge & bill payments,226214,59666071.21530793
3256,meghalaya,2020,1,Peer-to-peer payments,216022,1013733312.3935763
3257,meghalaya,2020,1,Merchant payments,57245,44125206.34755945
3258,meghalaya,2020,1,Financial Services,473,402779.89033132966
3259,meghalaya,2020,1,Others,2329,2207471.061039081
3260,meghalaya,2020,2,Recharge & bill payments,382662,100570200.25271696
3261,meghalaya,2020,2,Peer-to-peer payments,202270,998750895.9111593
3262,meghalaya,2020,2,Merchant payments,46014,48980521.41595118
3263,meghalaya,2020,2,Financial Services,1186,2944583.114737345
3264,meghalaya,2020,2,Others,3263,2488953.643832149
3265,meghalaya,2020,3,Recharge & bill payments,342484,97662913.13408674
3266,meghalaya,2020,3,Peer-to-peer payments,194448,1065012681.7126106
3267,meghalaya,2020,3,Merchant payments,55595,67511647.1349487
3268,meghalaya,2020,3,Financial Services,1587,4049966.8133478058
3269,meghalaya,2020,3,Others,3465,2821792.5880408054
3270,meghalaya,2020,4,Recharge & bill payments,350006,102794647.7641504
3271,meghalaya,2020,4,Peer-to-peer payments,286252,1579858348.0670543
3272,meghalaya,2020,4,Merchant payments,111471,115136797.58942303
3273,meghalaya,2020,4,Financial Services,1809,2774557.112070617
3274,meghalaya,2020,4,Others,4470,3678221.666272167
3275,meghalaya,2021,1,Peer-to-peer payments,326993,1794745857.3188953
3276,meghalaya,2021,1,Recharge & bill payments,306634,106098525.65614726
3277,meghalaya,2021,1,Merchant payments,108805,147747773.01896822
3278,meghalaya,2021,1,Financial Services,1777,3981898.0457751974
3279,meghalaya,2021,1,Others,3437,2941223.950049905
3280,meghalaya,2021,2,Recharge & bill payments,389959,129031455.7077258
3281,meghalaya,2021,2,Peer-to-peer payments,366411,1885041503.7970467
3282,meghalaya,2021,2,Merchant payments,147406,173894963.00439677
3283,meghalaya,2021,2,Financial Services,1766,2306496.854595862
3284,meghalaya,2021,2,Others,4052,3342835.5268340455
3285,meghalaya,2021,3,Peer-to-peer payments,473274,2348008593.21644
3286,meghalaya,2021,3,Recharge & bill payments,418429,144363692.75220004
3287,meghalaya,2021,3,Merchant payments,199427,270311210.8907223
3288,meghalaya,2021,3,Financial Services,1556,2379067.1150075165
3289,meghalaya,2021,3,Others,5045,3937887.553600684
3290,meghalaya,2021,4,Peer-to-peer payments,669693,3233210261.728197
3291,meghalaya,2021,4,Recharge & bill payments,447310,165277548.45940137
3292,meghalaya,2021,4,Merchant payments,314445,442464385.0377933
3293,meghalaya,2021,4,Financial Services,1989,2464327.9242311358
3294,meghalaya,2021,4,Others,6756,5348877.036531466
3295,meghalaya,2022,1,Peer-to-peer payments,801009,3899172008.7001157
3296,meghalaya,2022,1,Recharge & bill payments,459530,192026788.60457045
3297,meghalaya,2022,1,Merchant payments,405859,563004043.9315958
3298,meghalaya,2022,1,Financial Services,2134,3019251.8598936894
3299,meghalaya,2022,1,Others,6218,5116238.235718384
3300,meghalaya,2022,2,Peer-to-peer payments,977816,4359000096.157877
3301,meghalaya,2022,2,Merchant payments,591364,714995836.5962032
3302,meghalaya,2022,2,Recharge & bill payments,467745,200896879.69103926
3303,meghalaya,2022,2,Financial Services,1880,2406087.095158501
3304,meghalaya,2022,2,Others,5844,4192522.344518611
3305,meghalaya,2022,3,Peer-to-peer payments,2050942,7796315453.507147
3306,meghalaya,2022,3,Merchant payments,1486098,1468318733.1353962
3307,meghalaya,2022,3,Recharge & bill payments,810017,330230375.9276109
3308,meghalaya,2022,3,Financial Services,3504,3106775.3857113793
3309,meghalaya,2022,3,Others,8604,5329459.165683068
3310,meghalaya,2022,4,Peer-to-peer payments,1901671,7328913724.3339405
3311,meghalaya,2022,4,Merchant payments,1334431,1381013596.832624
3312,meghalaya,2022,4,Recharge & bill payments,685678,278377945.43169147
3313,meghalaya,2022,4,Financial Services,3544,3564357.119764914
3314,meghalaya,2022,4,Others,7124,4671532.630633753
3315,meghalaya,2023,1,Peer-to-peer payments,2111009,8309060918.0
3316,meghalaya,2023,1,Merchant payments,1232691,1407372935.0
3317,meghalaya,2023,1,Recharge & bill payments,810151,358800191.0
3318,meghalaya,2023,1,Financial Services,3991,4692287.0
3319,meghalaya,2023,1,Others,6863,4914284.0
3320,meghalaya,2023,2,Peer-to-peer payments,2509275,8997569260.0
3321,meghalaya,2023,2,Merchant payments,1701913,1698962028.0
3322,meghalaya,2023,2,Recharge & bill payments,855108,378639410.0
3323,meghalaya,2023,2,Financial Services,4075,4633858.0
3324,meghalaya,2023,2,Others,6841,4701930.0
3325,meghalaya,2023,3,Peer-to-peer payments,2926582,9081363888.0
3326,meghalaya,2023,3,Merchant payments,2199365,1940467487.0
3327,meghalaya,2023,3,Recharge & bill payments,893594,376288929.0
3328,meghalaya,2023,3,Financial Services,4709,4394372.0
3329,meghalaya,2023,3,Others,5592,4118404.0
3330,meghalaya,2023,4,Peer-to-peer payments,3588204,11051189244.0
3331,meghalaya,2023,4,Merchant payments,2747430,2399606416.0
3332,meghalaya,2023,4,Recharge & bill payments,919773,412031812.0
3333,meghalaya,2023,4,Financial Services,6221,6157396.0
3334,meghalaya,2023,4,Others,6756,4073824.0
3335,meghalaya,2024,1,Peer-to-peer payments,4141676,12376963890.0
3336,meghalaya,2024,1,Merchant payments,3366756,2796689522.0
3337,meghalaya,2024,1,Recharge & bill payments,1011922,444032559.0
3338,meghalaya,2024,1,Financial Services,5705,8055532.0
3339,meghalaya,2024,1,Others,5203,3563155.0
3340,meghalaya,2024,2,Merchant payments,5265188,3372146485.0
3341,meghalaya,2024,2,Peer-to-peer payments,4738246,12947440379.0
3342,meghalaya,2024,2,Recharge & bill payments,1072381,456611422.0
3343,meghalaya,2024,2,Financial Services,8054,15137347.0
3344,meghalaya,2024,2,Others,5792,3278461.0
3345,meghalaya,2024,3,Merchant payments,5874164,3573771290.0
3346,meghalaya,2024,3,Peer-to-peer payments,5135057,12225400151.0
3347,meghalaya,2024,3,Recharge & bill payments,1087757,477853823.0
3348,meghalaya,2024,3,Financial Services,7750,12735329.0
3349,meghalaya,2024,3,Others,5396,3196103.0
3350,meghalaya,2024,4,Merchant payments,6927970,4244760218.0
3351,meghalaya,2024,4,Peer-to-peer payments,6120409,14921918261.0
3352,meghalaya,2024,4,Recharge & bill payments,1089357,489888652.0
3353,meghalaya,2024,4,Financial Services,23838,13969159.0
3354,meghalaya,2024,4,Others,4806,4391143.0
3355,mizoram,2018,1,Recharge & bill payments,10155,2199565.258913744
3356,mizoram,2018,1,Peer-to-peer payments,6845,41186717.278001666
3357,mizoram,2018,1,Merchant payments,616,1066002.1670622267
3358,mizoram,2018,1,Financial Services,260,65022.49896840689
3359,mizoram,2018,1,Others,685,709912.772844791
3360,mizoram,2018,2,Recharge & bill payments,13550,3107406.501616686
3361,mizoram,2018,2,Peer-to-peer payments,11427,77040044.25291511
3362,mizoram,2018,2,Merchant payments,1310,2368711.975892641
3363,mizoram,2018,2,Financial Services,167,60939.77304627103
3364,mizoram,2018,2,Others,597,931303.0542636234
3365,mizoram,2018,3,Peer-to-peer payments,18564,108783543.9098094
3366,mizoram,2018,3,Recharge & bill payments,17610,4050433.5962071815
3367,mizoram,2018,3,Merchant payments,2310,2952533.8004545765
3368,mizoram,2018,3,Financial Services,240,43891.23943201654
3369,mizoram,2018,3,Others,592,770335.5794872268
3370,mizoram,2018,4,Peer-to-peer payments,26212,177049162.13058332
3371,mizoram,2018,4,Recharge & bill payments,24533,5523702.976434887
3372,mizoram,2018,4,Merchant payments,3699,6911586.608122997
3373,mizoram,2018,4,Financial Services,145,35654.18337878893
3374,mizoram,2018,4,Others,653,906746.6310095722
3375,mizoram,2019,1,Peer-to-peer payments,35126,204183867.4116538
3376,mizoram,2019,1,Recharge & bill payments,30327,6760113.704148788
3377,mizoram,2019,1,Merchant payments,3984,6470456.031897823
3378,mizoram,2019,1,Financial Services,133,33512.39606736117
3379,mizoram,2019,1,Others,736,712945.8536347556
3380,mizoram,2019,2,Peer-to-peer payments,37364,233471780.00357005
3381,mizoram,2019,2,Recharge & bill payments,31903,7823562.397702506
3382,mizoram,2019,2,Merchant payments,5646,5889316.861228463
3383,mizoram,2019,2,Financial Services,80,14455.380988399309
3384,mizoram,2019,2,Others,678,817593.4915248882
