id,level,state_name,district_name,year,quarter,count,amount
10159,district,madhya-pradesh,morena district,2019,2,343097,759305410.9408532
10160,district,madhya-pradesh,alirajpur district,2019,2,34336,69497452.41988502
10161,district,madhya-pradesh,sehore district,2019,2,1000398,1498323453.5966249
10162,district,madhya-pradesh,rajgarh district,2019,2,514081,1017424331.5352097
10163,district,madhya-pradesh,khargone district,2019,2,382282,750061980.5160892
10164,district,madhya-pradesh,satna district,2019,2,616768,985174475.02744
10165,district,madhya-pradesh,narsinghpur district,2019,2,346905,606090629.4459138
10166,district,madhya-pradesh,jabalpur district,2019,2,2003659,3365108021.1103716
10167,district,madhya-pradesh,hoshangabad district,2019,2,733352,1398321448.0271442
10168,district,madhya-pradesh,vidisha district,2019,2,481189,790501880.7453303
10169,district,madhya-pradesh,balaghat district,2019,2,449840,762685263.2847067
10170,district,madhya-pradesh,singrauli district,2019,2,551954,992797313.4503391
10171,district,madhya-pradesh,betul district,2019,2,449045,767821477.0829715
10172,district,madhya-pradesh,sidhi district,2019,2,233508,493694170.465987
10173,district,madhya-pradesh,datia district,2019,2,152773,339467343.8421911
10174,district,madhya-pradesh,dewas district,2019,2,705805,1221413819.1866453
10175,district,madhya-pradesh,sheopur district,2019,2,84977,183254253.38825667
10176,district,madhya-pradesh,neemuch district,2019,2,256620,436804315.37630045
10177,district,madhya-pradesh,raisen district,2019,2,560941,900587870.7028184
10178,district,madhya-pradesh,mandsaur district,2019,2,389452,635844969.502559
10179,district,madhya-pradesh,barwani district,2019,2,124076,248252777.2854694
10180,district,madhya-pradesh,katni district,2019,2,293589,520588852.0492451
10181,district,madhya-pradesh,dindori district,2019,2,113733,239975836.02101433
10182,district,madhya-pradesh,shivpuri district,2019,2,300960,547286279.7906877
10183,district,madhya-pradesh,gwalior district,2019,2,1264694,2419928141.075864
10184,district,madhya-pradesh,anuppur district,2019,2,224927,402977513.253777
10185,district,madhya-pradesh,agar malwa district,2019,2,149682,343520367.24746865
10186,district,madhya-pradesh,ashoknagar district,2019,2,137874,294579713.2675661
10187,district,madhya-pradesh,sagar district,2019,2,758405,1228020791.0177653
10188,district,madhya-pradesh,niwari district,2019,2,63955,126884358.23208058
10189,district,madhya-pradesh,rewa district,2019,2,718741,1390495018.41335
10190,district,madhya-pradesh,shajapur district,2019,2,339228,612106800.275732
10191,district,madhya-pradesh,ujjain district,2019,2,869522,1520840061.8610396
10192,district,madhya-pradesh,bhind district,2019,2,302340,626308252.5816314
10193,district,madhya-pradesh,tikamgarh district,2019,2,157005,307990547.122507
10194,district,madhya-pradesh,seoni district,2019,2,329624,648666931.8791126
10195,district,madhya-pradesh,harda district,2019,2,142930,326718386.40413725
10196,district,madhya-pradesh,burhanpur district,2019,2,105876,207175425.20322382
10197,district,madhya-pradesh,damoh district,2019,2,196650,365700982.5016987
10198,district,madhya-pradesh,bhopal district,2019,2,12031142,17309015090.75333
10199,district,madhya-pradesh,jhabua district,2019,2,77960,161135239.28514642
10200,district,madhya-pradesh,dhar district,2019,2,688408,1123223534.056122
10201,district,madhya-pradesh,guna district,2019,2,350879,721667755.441529
10202,district,madhya-pradesh,east nimar district,2019,2,258938,458126334.582946
10203,district,madhya-pradesh,chhindwara district,2019,2,645533,1108779630.8540792
10204,district,madhya-pradesh,umaria district,2019,2,138398,247440808.27591902
10205,district,madhya-pradesh,mandla district,2019,2,146979,272824616.43496925
10206,district,madhya-pradesh,indore district,2019,2,8459734,14340814113.220867
10207,district,madhya-pradesh,shahdol district,2019,2,283233,548392883.6818831
10208,district,madhya-pradesh,ratlam district,2019,2,436200,837756959.1611743
10209,district,madhya-pradesh,panna district,2019,2,144870,264866666.57722616
10210,district,madhya-pradesh,chhatarpur district,2019,2,298946,588325833.1001078
10211,district,madhya-pradesh,morena district,2019,3,420577,810520758.2520224
10212,district,madhya-pradesh,alirajpur district,2019,3,43708,73365800.59824678
10213,district,madhya-pradesh,sehore district,2019,3,1227719,1645829156.9951177
10214,district,madhya-pradesh,rajgarh district,2019,3,630750,1064320990.8474429
10215,district,madhya-pradesh,khargone district,2019,3,501626,879202941.5295783
10216,district,madhya-pradesh,satna district,2019,3,725235,1059489130.4453516
10217,district,madhya-pradesh,narsinghpur district,2019,3,453436,650967602.9346141
10218,district,madhya-pradesh,jabalpur district,2019,3,2424190,3585214328.999977
10219,district,madhya-pradesh,hoshangabad district,2019,3,790986,1383313404.8492954
10220,district,madhya-pradesh,vidisha district,2019,3,727266,854570416.6079028
10221,district,madhya-pradesh,balaghat district,2019,3,567601,887611890.153901
10222,district,madhya-pradesh,singrauli district,2019,3,642493,1173251043.3561773
10223,district,madhya-pradesh,betul district,2019,3,563154,847202003.6750573
10224,district,madhya-pradesh,sidhi district,2019,3,273664,512669032.72623336
10225,district,madhya-pradesh,datia district,2019,3,185547,310956418.3702055
10226,district,madhya-pradesh,dewas district,2019,3,992605,1490521770.4985013
10227,district,madhya-pradesh,sheopur district,2019,3,103886,192951569.02353826
10228,district,madhya-pradesh,neemuch district,2019,3,327456,519709448.0273813
10229,district,madhya-pradesh,raisen district,2019,3,773784,949746911.335474
10230,district,madhya-pradesh,mandsaur district,2019,3,494027,761949946.8985124
10231,district,madhya-pradesh,barwani district,2019,3,171739,319751040.826925
10232,district,madhya-pradesh,katni district,2019,3,402094,593226091.9563009
10233,district,madhya-pradesh,dindori district,2019,3,141683,264100608.8514316
10234,district,madhya-pradesh,shivpuri district,2019,3,480685,623887050.2623472
10235,district,madhya-pradesh,gwalior district,2019,3,1945426,2938882604.9629474
10236,district,madhya-pradesh,anuppur district,2019,3,268378,433772254.12718594
10237,district,madhya-pradesh,agar malwa district,2019,3,186478,369483216.7905896
10238,district,madhya-pradesh,ashoknagar district,2019,3,165758,310769625.9727926
10239,district,madhya-pradesh,sagar district,2019,3,935229,1347968051.4244916
10240,district,madhya-pradesh,niwari district,2019,3,78935,130837866.15542771
10241,district,madhya-pradesh,rewa district,2019,3,935300,1453796034.8352695
10242,district,madhya-pradesh,shajapur district,2019,3,433966,673322001.1987181
10243,district,madhya-pradesh,ujjain district,2019,3,1287391,1861274343.6180215
10244,district,madhya-pradesh,bhind district,2019,3,380363,630475529.7209358
10245,district,madhya-pradesh,tikamgarh district,2019,3,186786,324341358.1104247
10246,district,madhya-pradesh,seoni district,2019,3,410048,692944134.2328482
10247,district,madhya-pradesh,harda district,2019,3,168509,293038210.5432082
10248,district,madhya-pradesh,burhanpur district,2019,3,161877,260769325.37951168
10249,district,madhya-pradesh,damoh district,2019,3,237834,397137186.7367182
10250,district,madhya-pradesh,bhopal district,2019,3,15339970,19449113922.050434
10251,district,madhya-pradesh,jhabua district,2019,3,102684,188820321.13267735
10252,district,madhya-pradesh,dhar district,2019,3,895526,1358217450.0838823
10253,district,madhya-pradesh,guna district,2019,3,504290,805281720.1875607
10254,district,madhya-pradesh,east nimar district,2019,3,355840,531815119.26460695
10255,district,madhya-pradesh,chhindwara district,2019,3,855072,1250371332.8003006
10256,district,madhya-pradesh,umaria district,2019,3,165477,284003592.00169647
10257,district,madhya-pradesh,mandla district,2019,3,206390,305989954.0329734
10258,district,madhya-pradesh,indore district,2019,3,11739888,17332954157.395485
10259,district,madhya-pradesh,shahdol district,2019,3,388129,640132896.5761545
10260,district,madhya-pradesh,ratlam district,2019,3,684393,1045629823.5433974
10261,district,madhya-pradesh,panna district,2019,3,161511,268994052.98956585
10262,district,madhya-pradesh,chhatarpur district,2019,3,363052,641856047.3558884
10263,district,madhya-pradesh,morena district,2019,4,552247,1176653200.3467307
10264,district,madhya-pradesh,alirajpur district,2019,4,59374,111375197.38070184
10265,district,madhya-pradesh,sehore district,2019,4,1629869,2294177801.2437177
10266,district,madhya-pradesh,rajgarh district,2019,4,796105,1515871630.885089
10267,district,madhya-pradesh,khargone district,2019,4,689426,1235838033.2296019
10268,district,madhya-pradesh,satna district,2019,4,983069,1510243338.341208
10269,district,madhya-pradesh,narsinghpur district,2019,4,583854,932750800.22912
10270,district,madhya-pradesh,jabalpur district,2019,4,2901762,4636477563.561832
10271,district,madhya-pradesh,hoshangabad district,2019,4,962252,1753044610.0473013
10272,district,madhya-pradesh,vidisha district,2019,4,874643,1255756247.9703145
10273,district,madhya-pradesh,balaghat district,2019,4,786128,1261417059.3259377
10274,district,madhya-pradesh,singrauli district,2019,4,888076,1620787625.9568758
10275,district,madhya-pradesh,betul district,2019,4,777178,1258725233.1251488
10276,district,madhya-pradesh,sidhi district,2019,4,371875,757811477.3894438
10277,district,madhya-pradesh,datia district,2019,4,229322,432679416.00325996
10278,district,madhya-pradesh,dewas district,2019,4,1251392,2061011651.7828119
10279,district,madhya-pradesh,sheopur district,2019,4,143865,283784507.7272147
10280,district,madhya-pradesh,neemuch district,2019,4,437313,761018666.710302
10281,district,madhya-pradesh,raisen district,2019,4,909026,1299786956.5868084
10282,district,madhya-pradesh,mandsaur district,2019,4,666721,1174728688.6314943
10283,district,madhya-pradesh,barwani district,2019,4,240538,460445027.01960254
10284,district,madhya-pradesh,katni district,2019,4,479971,828805126.7779653
10285,district,madhya-pradesh,dindori district,2019,4,188857,334782163.8930688
10286,district,madhya-pradesh,shivpuri district,2019,4,582096,903883898.6970117
10287,district,madhya-pradesh,gwalior district,2019,4,2509157,4050254390.723213
10288,district,madhya-pradesh,anuppur district,2019,4,369552,603613476.7487521
10289,district,madhya-pradesh,agar malwa district,2019,4,242128,488561343.3566568
10290,district,madhya-pradesh,ashoknagar district,2019,4,229322,453295365.84140915
10291,district,madhya-pradesh,sagar district,2019,4,1218814,1853137602.0859165
10292,district,madhya-pradesh,niwari district,2019,4,98546,182508349.73885658
10293,district,madhya-pradesh,rewa district,2019,4,1160674,2078184265.1862037
10294,district,madhya-pradesh,shajapur district,2019,4,550250,993408390.5956174
10295,district,madhya-pradesh,ujjain district,2019,4,1649254,2534823488.3187428
10296,district,madhya-pradesh,bhind district,2019,4,499964,958481497.3250488
10297,district,madhya-pradesh,tikamgarh district,2019,4,250671,459197353.1228398
10298,district,madhya-pradesh,seoni district,2019,4,553103,974187067.6697235
10299,district,madhya-pradesh,harda district,2019,4,228444,412943463.3634922
10300,district,madhya-pradesh,burhanpur district,2019,4,212469,366453162.77283734
10301,district,madhya-pradesh,damoh district,2019,4,308020,566204811.1556315
10302,district,madhya-pradesh,bhopal district,2019,4,18062429,24303685079.877422
10303,district,madhya-pradesh,jhabua district,2019,4,138527,272107291.6601217
10304,district,madhya-pradesh,dhar district,2019,4,1194971,1868318600.6352177
10305,district,madhya-pradesh,guna district,2019,4,603422,1133891528.9825106
10306,district,madhya-pradesh,east nimar district,2019,4,464888,731504467.3027995
10307,district,madhya-pradesh,chhindwara district,2019,4,1143151,1828645736.7684202
10308,district,madhya-pradesh,umaria district,2019,4,221931,385321545.5207559
10309,district,madhya-pradesh,mandla district,2019,4,274439,442600272.1883175
10310,district,madhya-pradesh,indore district,2019,4,15879423,23175261773.68209
10311,district,madhya-pradesh,shahdol district,2019,4,521170,904148565.4771671
10312,district,madhya-pradesh,ratlam district,2019,4,846558,1520656346.9960792
10313,district,madhya-pradesh,panna district,2019,4,221446,401424811.93197066
10314,district,madhya-pradesh,chhatarpur district,2019,4,494307,883250818.9651694
10315,district,madhya-pradesh,morena district,2020,1,677107,1487773913.3226943
10316,district,madhya-pradesh,alirajpur district,2020,1,80878,139222795.20558116
10317,district,madhya-pradesh,sehore district,2020,1,1747508,2672516076.599974
10318,district,madhya-pradesh,rajgarh district,2020,1,1003150,1931180320.955352
10319,district,madhya-pradesh,khargone district,2020,1,881158,1574505862.423655
10320,district,madhya-pradesh,satna district,2020,1,1054696,1784631427.1661167
10321,district,madhya-pradesh,narsinghpur district,2020,1,688918,1184472226.2186055
10322,district,madhya-pradesh,jabalpur district,2020,1,3486010,5963024021.3977585
10323,district,madhya-pradesh,hoshangabad district,2020,1,828769,1373162855.0037787
10324,district,madhya-pradesh,vidisha district,2020,1,924103,1432345729.8413827
10325,district,madhya-pradesh,balaghat district,2020,1,906061,1537219792.9224663
10326,district,madhya-pradesh,singrauli district,2020,1,1021478,1813855141.3835425
10327,district,madhya-pradesh,betul district,2020,1,945162,1505930532.973516
10328,district,madhya-pradesh,sidhi district,2020,1,446051,920320721.1366475
10329,district,madhya-pradesh,datia district,2020,1,268264,526142245.71179307
10330,district,madhya-pradesh,dewas district,2020,1,1550696,2464387871.393967
10331,district,madhya-pradesh,sheopur district,2020,1,184458,352706798.3802645
10332,district,madhya-pradesh,neemuch district,2020,1,531047,886080840.6231391
10333,district,madhya-pradesh,raisen district,2020,1,1032990,1549085424.333671
10334,district,madhya-pradesh,mandsaur district,2020,1,807793,1375833119.4837801
10335,district,madhya-pradesh,barwani district,2020,1,325006,604870938.0003757
10336,district,madhya-pradesh,katni district,2020,1,556365,943799882.3973982
10337,district,madhya-pradesh,dindori district,2020,1,214866,396788718.2048433
10338,district,madhya-pradesh,shivpuri district,2020,1,550319,1103063094.0643337
10339,district,madhya-pradesh,gwalior district,2020,1,2793829,4742983278.610157
10340,district,madhya-pradesh,anuppur district,2020,1,418000,724569321.1941388
